symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
LC,碳酸锂,lcm,,2026-08-27,153840.0,154520.0,150140.0,152020.0,-0.11826544,-180.0,158944.0,24216136000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,152020.0,JO_336104,OK
FG,玻璃,FGm,,2026-08-27,900.0,921.0,896.0,909.0,0.44198895,4.0,1570837.0,1423178400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,909.0,JO_166080,OK
RU,天然橡胶,rum,,2026-08-27,18540.0,18830.0,18470.0,18795.0,1.62206,300.0,270421.0,50471014000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,18795.0,JO_165668,OK
Y,豆油,ym,,2026-08-27,8786.0,8856.0,8757.0,8828.0,0.77625567,68.0,325173.0,28675260000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8828.0,JO_165951,OK
EB,苯乙烯,ebm,,2026-08-27,8500.0,8680.0,8485.0,8539.0,-0.8476544,-73.0,729089.0,31272583000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8539.0,JO_233677,OK
AO,氧化铝,aom,,2026-08-27,2635.0,2642.0,2611.0,2614.0,-1.5442561,-41.0,209710.0,11008301000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2614.0,JO_335884,OK
SH,烧碱,SHm,,2026-08-27,1929.0,1932.0,1877.0,1893.0,-2.271554,-44.0,513093.0,975389800.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1893.0,JO_336611,OK
AU,沪金,aum,,2026-08-27,1001.0,1005.26,992.18,995.3,-0.775614,-7.7800293,333445.0,332947620000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,995.3,JO_165732,OK
BR,合成橡胶,brm,,2026-08-27,13940.0,14490.0,13905.0,14355.0,2.2435899,315.0,245003.0,17408289000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,14355.0,JO_336117,OK
CJ,红枣,CJm,,2026-08-27,8050.0,8120.0,8020.0,8055.0,-0.86153847,-70.0,100760.0,812125600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8055.0,JO_233747,OK
PS,多晶硅,psm,,2026-08-27,37645.0,38120.0,37415.0,37730.0,0.13269639,50.0,69762.0,7900408000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,37730.0,JO_344228,OK
HC,热卷,hcm,,2026-08-27,3342.0,3348.0,3332.0,3342.0,0.08984726,3.0,281051.0,9385751000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3342.0,JO_165719,OK
J,焦炭,jm,,2026-08-27,2119.0,2156.0,2087.0,2135.5,0.8977084,19.0,71846.0,15200782000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2135.5,JO_166003,OK
RB,螺纹钢,rbm,,2026-08-27,3071.0,3090.0,3071.0,3088.0,0.5863192,18.0,650663.0,20046821000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3088.0,JO_165681,OK
TA,PTA,TAm,,2026-08-27,5490.0,5584.0,5474.0,5522.0,-0.7905139,-44.0,773284.0,4274713900.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5522.0,JO_166029,OK
SR,白糖,SRm,,2026-08-27,5355.0,5385.0,5342.0,5361.0,0.5627462,30.0,457951.0,2456907000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5361.0,JO_166055,OK
BZ,纯苯,bzm,,2026-08-27,7340.0,7557.0,7340.0,7431.0,-0.53540355,-40.0,47020.0,10511212000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7431.0,JO_347000,OK
V,PVC,vm,,2026-08-27,4464.0,4498.0,4440.0,4473.0,-0.53368914,-24.0,847592.0,18914834000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4473.0,JO_165822,OK
UR,尿素,URm,,2026-08-27,1757.0,1764.0,1733.0,1746.0,-0.62606716,-11.0,184915.0,323416320.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1746.0,JO_233760,OK
LU,低硫油,lum,,2026-08-27,4645.0,4800.0,4642.0,4755.0,0.5923419,28.0,129308.0,6114413600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4755.0,JO_291828,OK
PF,短纤,PFm,,2026-08-27,7412.0,7488.0,7396.0,7424.0,-1.4861995,-112.0,222425.0,1655731700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7424.0,JO_291841,OK
JD,鸡蛋,jdm,,2026-08-27,3773.0,3800.0,3733.0,3770.0,0.15940489,6.0,436631.0,16423449000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3770.0,JO_165835,OK
PG,液化气,pgm,,2026-08-27,5645.0,5876.0,5632.0,5744.0,0.93129504,53.0,157774.0,18215635000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5744.0,JO_291854,OK
CF,棉花,CFm,,2026-08-27,16910.0,17100.0,16900.0,17030.0,0.70963925,120.0,264840.0,4507577000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,17030.0,JO_166016,OK
MA,甲醇,MAm,,2026-08-27,2756.0,2845.0,2755.0,2778.0,-1.8374559,-52.0,1964664.0,5495165400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2778.0,JO_166093,OK
AP,苹果,APm,,2026-08-27,7372.0,7486.0,7360.0,7462.0,0.6610009,49.0,86335.0,642159740.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7462.0,JO_166249,OK
SI,工业硅,sim,,2026-08-27,8775.0,8825.0,8750.0,8805.0,0.34188035,30.0,145679.0,6404256000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8805.0,JO_322422,OK
A,豆一,am,,2026-08-27,5009.0,5017.0,4962.0,4974.0,-0.5001,-25.0,294044.0,14659966000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4974.0,JO_165900,OK
BU,沥青,bum,,2026-08-27,4503.0,4597.0,4496.0,4541.0,0.7767421,35.0,482127.0,21968667000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4541.0,JO_165694,OK
CU,沪铜,cu2609,,2026-08-27,108660.000,108990.000,108360.000,108730.0,-0.2660062373876393,-290.0,34962,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,108730.0,,OK
ZN,沪锌,zn2610,,2026-08-27,26455.000,26745.000,26125.000,26140.0,-0.4380118072748074,-115.0,263349,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,26140.0,,OK
AG,沪银,agm,,2026-08-27,16659.0,16977.0,16445.0,16728.0,0.3479304,58.0,672442.0,168350560000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,16728.0,JO_165757,OK
NR,20号胶,nrm,,2026-08-27,15530.0,15665.0,15420.0,15610.0,0.6772009,105.0,77083.0,11991045000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,15610.0,JO_233734,OK
M,豆粕,mm,,2026-08-27,3297.0,3356.0,3287.0,3355.0,2.725046,89.0,1893769.0,62956597000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3355.0,JO_165938,OK
NI,沪镍,nim,,2026-08-27,129380.0,129670.0,128030.0,128680.0,-0.6485485,-840.0,162689.0,20955394000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,128450.0,JO_165590,OK
LH,生猪,lhm,,2026-08-27,11820.0,11940.0,11785.0,11860.0,0.25359258,30.0,153021.0,29071712000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,11860.0,JO_291821,OK
P,棕榈油,pm,,2026-08-27,10002.0,10110.0,9985.0,10045.0,0.05976691,6.0,513407.0,51652485000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,10045.0,JO_165964,OK
PR,瓶片,PRm,,2026-08-27,7120.0,7178.0,7082.0,7098.0,-1.8800112,-136.0,119616.0,853101300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7098.0,JO_343068,OK
OI,菜油,OIm,,2026-08-27,10294.0,10358.0,10268.0,10297.0,0.02914319,3.0,222848.0,2298454300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,10297.0,JO_166042,OK
L,塑料,lm,,2026-08-27,7583.0,7676.0,7542.0,7595.0,-0.48480085,-37.0,444826.0,16923504000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7595.0,JO_165809,OK
SM,锰硅,SM2611,,2026-08-27,5976.000,6048.000,5970.000,6004.0,0.6032171581769497,36.0,381022,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,6004.0,,OK
B,豆二,bm,,2026-08-27,4065.0,4115.0,4033.0,4104.0,2.26763,91.0,272311.0,11104903000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4104.0,JO_165925,OK
