symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
JD,鸡蛋,jdm,,2026-08-20,3803.0,3894.0,3803.0,3880.0,0.18073845,7.0,563032.0,21669757000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3880.0,JO_165835,OK
SR,白糖,SRm,,2026-08-20,5368.0,5397.0,5350.0,5396.0,0.52160954,28.0,443524.0,2385272000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5396.0,JO_166055,OK
CF,棉花,CFm,,2026-08-20,16980.0,17100.0,16950.0,17035.0,1.0080048,170.0,364385.0,6201832400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,17035.0,JO_166016,OK
PG,液化气,pgm,,2026-08-20,5637.0,5713.0,5606.0,5686.0,0.38841808,22.0,74791.0,8457811000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5686.0,JO_291854,OK
SM,锰硅,SM2611,,2026-08-20,5934.000,5946.000,5902.000,5930.0,0.33840947546530664,20.0,390295,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,5930.0,,OK
SI,工业硅,sim,,2026-08-20,8870.0,8880.0,8680.0,8755.0,0.11435106,10.0,223896.0,9827231000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,8665.0,JO_322422,OK
SN,沪锡,snm,,2026-08-20,422340.0,428110.0,422260.0,426250.0,1.3867085,5830.0,124363.0,52861202000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,426250.0,JO_165603,OK
BZ,纯苯,bzm,,2026-08-20,7728.0,7797.0,7666.0,7794.0,0.9847111,76.0,21264.0,4922915300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7794.0,JO_347000,OK
AD,铝合金,ad2610,,2026-08-20,22905.000,23075.000,22855.000,22945.0,-0.021786492374731292,-5.0,6730,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,22945.0,,OK
OP,双胶纸,opm,,2026-08-20,3878.0,3890.0,3860.0,3886.0,-0.15416238,-6.0,5663.0,878093060.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3886.0,JO_347500,OK
