date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount
2026-03-26,1380.0,1368.5,1395.0,1355.5,185491.0,0.0,0.0,-0.6533575317604355,-9.0
2026-03-27,1385.0,1357.0,1388.0,1330.0,226125.0,0.0,0.0,-0.8403361344537815,-11.5
2026-03-30,1366.0,1352.5,1379.5,1337.5,215978.0,0.0,0.0,-0.3316138540899042,-4.5
2026-03-31,1347.0,1278.0,1348.5,1277.0,273161.0,0.0,0.0,-5.508317929759704,-74.5
2026-04-01,1278.0,1252.0,1288.0,1251.0,209819.0,0.0,0.0,-2.0344287949921753,-26.0
2026-04-02,1258.5,1271.5,1285.0,1243.0,219944.0,0.0,0.0,1.5575079872204471,19.5
2026-04-03,1286.5,1245.5,1296.0,1236.0,213283.0,0.0,0.0,-2.0448289421942585,-26.0
2026-04-07,1245.5,1246.5,1258.0,1233.5,137614.0,0.0,0.0,0.08028904054596547,1.0
2026-04-08,1250.0,1260.0,1268.5,1226.0,253901.0,0.0,0.0,1.083032490974729,13.5
2026-04-09,1259.0,1217.0,1264.0,1215.0,257478.0,0.0,0.0,-3.4126984126984126,-43.0
2026-04-10,1215.0,1203.0,1218.0,1186.0,300357.0,0.0,0.0,-1.1503697617091209,-14.0
2026-04-13,1205.0,1214.5,1224.5,1197.0,240977.0,0.0,0.0,0.9559434746467166,11.5
2026-04-14,1214.5,1213.0,1220.0,1200.5,236417.0,0.0,0.0,-0.12350761630300536,-1.5
2026-04-15,1210.5,1233.0,1235.0,1210.5,315911.0,0.0,0.0,1.6488046166529264,20.0
2026-04-16,1234.0,1248.0,1248.5,1221.5,347898.0,0.0,0.0,1.2165450121654502,15.0
2026-04-17,1248.0,1226.0,1248.0,1216.0,488199.0,0.0,0.0,-1.7628205128205128,-22.0
2026-04-20,1215.0,1263.5,1270.0,1210.0,759832.0,0.0,0.0,3.0587275693311584,37.5
2026-04-21,1262.0,1262.0,1270.5,1250.5,541413.0,0.0,0.0,-0.1187178472497032,-1.5
2026-04-22,1260.0,1273.0,1280.0,1251.5,579217.0,0.0,0.0,0.8716323296354992,11.0
2026-04-23,1279.0,1257.5,1292.5,1252.0,715511.0,0.0,0.0,-1.2175962293794187,-15.5
2026-04-24,1255.0,1258.5,1275.5,1244.0,604354.0,0.0,0.0,0.07952286282306163,1.0
2026-04-27,1259.0,1277.0,1281.5,1258.0,643472.0,0.0,0.0,1.4700039729837107,18.5
2026-04-28,1277.5,1266.5,1285.0,1252.0,556093.0,0.0,0.0,-0.822239624119029,-10.5
2026-04-29,1267.0,1273.5,1278.0,1253.5,476706.0,0.0,0.0,0.5527043031977892,7.0
2026-04-30,1280.0,1287.0,1298.5,1274.0,703783.0,0.0,0.0,1.0600706713780919,13.5
2026-05-06,1290.0,1313.5,1323.0,1279.5,454103.0,0.0,0.0,2.059052059052059,26.5
2026-05-07,1301.5,1304.0,1308.0,1281.5,588829.0,0.0,0.0,-0.723258469737343,-9.5
2026-05-08,1300.0,1286.0,1313.0,1282.0,670015.0,0.0,0.0,-1.3803680981595092,-18.0
2026-05-11,1290.0,1309.0,1315.0,1285.0,536245.0,0.0,0.0,1.7884914463452566,23.0
2026-05-12,1310.0,1241.0,1313.0,1238.0,935428.0,0.0,0.0,-5.194805194805195,-68.0
2026-05-13,1242.0,1244.0,1249.0,1222.5,645002.0,0.0,0.0,0.24174053182917005,3.0
2026-05-14,1252.0,1242.5,1254.0,1235.5,471094.0,0.0,0.0,-0.12057877813504825,-1.5
2026-05-15,1239.5,1225.0,1244.0,1220.5,524244.0,0.0,0.0,-1.4084507042253522,-17.5
2026-05-18,1225.0,1208.5,1239.5,1208.0,531817.0,0.0,0.0,-1.346938775510204,-16.5
2026-05-19,1210.0,1221.0,1224.5,1205.0,387280.0,0.0,0.0,1.034340091021928,12.5
2026-05-20,1221.0,1218.0,1223.0,1196.5,579160.0,0.0,0.0,-0.2457002457002457,-3.0
2026-05-21,1214.0,1190.5,1225.0,1189.5,517126.0,0.0,0.0,-2.257799671592775,-27.5
2026-05-22,1190.0,1162.5,1193.5,1160.5,604217.0,0.0,0.0,-2.3519529609407814,-28.0
2026-05-25,1160.0,1266.5,1266.5,1152.5,321695.0,0.0,0.0,8.946236559139784,104.0
2026-05-26,1330.5,1260.0,1330.5,1234.0,2069433.0,0.0,0.0,-0.5132254243979472,-6.5
2026-05-27,1260.0,1273.0,1282.0,1251.0,1009844.0,0.0,0.0,1.0317460317460316,13.0
2026-05-28,1278.0,1290.0,1302.0,1273.0,904978.0,0.0,0.0,1.335428122545169,17.0
2026-05-29,1287.0,1285.5,1294.5,1276.0,677697.0,0.0,0.0,-0.3488372093023256,-4.5
2026-06-01,1288.0,1377.0,1387.5,1287.0,1562733.0,0.0,0.0,7.117852975495915,91.5
2026-06-02,1375.0,1362.5,1380.0,1356.5,891365.0,0.0,0.0,-1.0530137981118373,-14.5
2026-06-03,1363.0,1381.5,1392.0,1355.0,1042096.0,0.0,0.0,1.3944954128440368,19.0
2026-06-04,1391.0,1431.5,1449.0,1390.5,1773954.0,0.0,0.0,3.6192544335866814,50.0
2026-06-05,1435.0,1459.0,1477.0,1415.5,1641942.0,0.0,0.0,1.921061823262312,27.5
2026-06-08,1469.5,1429.5,1486.5,1420.0,1913579.0,0.0,0.0,-2.0219328307059627,-29.5
2026-06-09,1429.0,1360.0,1438.0,1340.5,2043663.0,0.0,0.0,-4.861839804127317,-69.5
2026-06-10,1367.0,1363.5,1384.5,1322.5,1725822.0,0.0,0.0,0.25735294117647056,3.5
2026-06-11,1373.5,1362.0,1379.0,1338.5,1249585.0,0.0,0.0,-0.11001100110011,-1.5
2026-06-12,1365.0,1370.5,1408.5,1348.5,1428119.0,0.0,0.0,0.6240822320117474,8.5
2026-06-15,1366.0,1348.5,1379.5,1335.5,1080558.0,0.0,0.0,-1.6052535570959505,-22.0
