symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
B,豆二,bm,,2026-09-01,4114.0,4170.0,4064.0,4142.0,0.5095851,21.0,277544.0,11446249000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4142.0,JO_165925,OK
BZ,纯苯,bzm,,2026-09-01,7982.0,8108.0,7922.0,7997.0,2.8156338,219.0,48669.0,11703836000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7997.0,JO_347000,OK
BC,国际铜,bcm,,2026-09-01,97390.0,98320.0,97390.0,97650.0,0.50432277,490.0,7795.0,3817894100.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,97650.0,JO_291808,OK
SI,工业硅,sim,,2026-09-01,8865.0,8955.0,8705.0,8790.0,-0.39660054,-35.0,295795.0,13051270000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8790.0,JO_322422,OK
OI,菜油,OIm,,2026-09-01,10360.0,10486.0,10221.0,10389.0,0.18322082,19.0,305071.0,3163281200.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,10389.0,JO_166042,OK
C,玉米,cm,,2026-09-01,2296.0,2297.0,2284.0,2293.0,-0.04359198,-1.0,572802.0,13115843000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2293.0,JO_165796,OK
SM,锰硅,SM2611,,2026-09-01,6050.000,6142.000,6018.000,6112.0,0.32829940906107247,20.0,309157,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,6112.0,,OK
JM,焦煤,JM2701,,2026-09-01,1729.000,1741.000,1658.500,1694.0,-0.1179245283018826,-2.0,1609673,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,1694.0,JO_165990,OK
CU,沪铜,cu2610,,2026-09-01,109100.000,109980.000,109050.000,109220.0,0.4968715495031306,540.0,97783,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,109220.0,,OK
AG,沪银,agm,,2026-09-01,16280.0,16380.0,16134.0,16245.0,-2.543644,-424.0,466603.0,113799860000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,16245.0,JO_165757,OK
SA,纯碱,SAm,,2026-09-01,1063.0,1074.0,1048.0,1070.0,1.4218009,15.0,1715810.0,1820474400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1070.0,JO_233773,OK
V,PVC,vm,,2026-09-01,4810.0,4907.0,4810.0,4888.0,4.0885863,192.0,2051194.0,49902117000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4888.0,JO_165822,OK
AL,沪铝,al2610,,2026-09-01,24085.000,24145.000,23980.000,24110.0,0.6260434056761355,150.0,135186,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,24110.0,,OK
CF,棉花,CFm,,2026-09-01,17190.0,17265.0,17075.0,17110.0,0.29308322,50.0,304081.0,5219550000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,17110.0,JO_166016,OK
P,棕榈油,pm,,2026-09-01,10271.0,10391.0,10185.0,10297.0,0.5468216,56.0,646180.0,66511870000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,10297.0,JO_165964,OK
PP,PP,ppm,,2026-09-01,8347.0,8436.0,8320.0,8360.0,1.8270401,150.0,687435.0,28800104000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8360.0,JO_165874,OK
L,塑料,lm,,2026-09-01,8071.0,8188.0,8046.0,8125.0,2.4460976,194.0,531232.0,21569118000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8125.0,JO_165809,OK
FG,玻璃,FGm,,2026-09-01,944.0,970.0,939.0,969.0,3.0851064,29.0,1810207.0,1725127300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,969.0,JO_166080,OK
PG,液化气,pgm,,2026-09-01,6180.0,6238.0,6122.0,6176.0,1.8637638,113.0,96263.0,11888170000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,6176.0,JO_291854,OK
NI,沪镍,nim,,2026-09-01,127000.0,129160.0,126500.0,128070.0,0.44705883,570.0,186951.0,23885810000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,128070.0,JO_165590,OK
LU,低硫油,lum,,2026-09-01,5030.0,5126.0,4931.0,5027.0,1.126534,56.0,116712.0,5876195300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5027.0,JO_291828,OK
SH,烧碱,SHm,,2026-09-01,1921.0,1942.0,1905.0,1941.0,1.3048017,25.0,417174.0,802642750.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1941.0,JO_336611,OK
RM,菜粕,RMm,,2026-09-01,2318.0,2369.0,2294.0,2339.0,0.085579805,2.0,777406.0,1812133400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2339.0,JO_166106,OK
J,焦炭,jm,,2026-09-01,2225.0,2258.5,2163.0,2202.0,-0.27173913,-6.0,85679.0,18887390000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2202.0,JO_166003,OK
M,豆粕,mm,,2026-09-01,3338.0,3395.0,3310.0,3377.0,0.7157769,24.0,1830938.0,61468490000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3377.0,JO_165938,OK
AO,氧化铝,aom,,2026-09-01,2690.0,2699.0,2668.0,2693.0,0.3353204,9.0,134185.0,7200732700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2693.0,JO_335884,OK
PF,短纤,PFm,,2026-09-01,7800.0,7992.0,7764.0,7922.0,3.6097307,276.0,236576.0,1868477200.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7922.0,JO_291841,OK
BR,合成橡胶,brm,,2026-09-01,15010.0,15245.0,14915.0,14945.0,1.874574,275.0,192041.0,14465290000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,14945.0,JO_336117,OK
I,铁矿石,im,,2026-09-01,725.0,728.0,717.0,726.5,0.13783598,1.0,255263.0,18434937000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,726.5,JO_165977,OK
SP,纸浆,spm,,2026-09-01,4732.0,4864.0,4720.0,4862.0,1.4607679,70.0,399211.0,19076102000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4862.0,JO_233708,OK
SF,硅铁,SF2611,,2026-09-01,6102.000,6278.000,6082.000,6258.0,1.6239038648911963,100.0,491312,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,6258.0,,OK
