source_date,symbol,variety,spot_price,main_contract,main_price,basis,basis_pct,basis_convention,status,source,source_url
2026-07-13,LH,生猪,11.05,2609,12015.0,-965.0,-8.73,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,LH,生猪,11.02,2609,12050.0,-1030.0,-9.35,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,LH,生猪,10.98,2609,11960.0,-980.0,-8.93,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,LH,生猪,10.97,2609,11915.0,-945.0,-8.61,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,LH,生猪,10.9,2609,11765.0,-865.0,-7.94,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,LH,生猪,10.87,2609,11475.0,-605.0,-5.57,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,LH,生猪,10.85,2609,11425.0,-575.0,-5.3,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,LH,生猪,10.77,2609,11275.0,-505.0,-4.69,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,LH,生猪,10.68,2609,11330.0,-650.0,-6.09,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,LH,生猪,10.67,2609,11065.0,-395.0,-3.7,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,M,豆粕,2876.0,2609,2958.0,-82.0,-2.85,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,M,豆粕,2900.0,2609,2974.0,-74.0,-2.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,M,豆粕,2908.0,2609,2967.0,-59.0,-2.03,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,M,豆粕,2902.0,2609,2943.0,-41.0,-1.41,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,M,豆粕,2904.0,2609,2965.0,-61.0,-2.1,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,M,豆粕,2928.0,2609,2977.0,-49.0,-1.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,M,豆粕,2920.0,2609,2962.0,-42.0,-1.44,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,M,豆粕,2950.0,2609,3026.0,-76.0,-2.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,M,豆粕,2962.0,2609,3045.0,-83.0,-2.8,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,M,豆粕,2976.0,2609,3051.0,-75.0,-2.52,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,M,豆粕,2976.0,2609,3052.0,-76.0,-2.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,M,豆粕,2976.0,2609,3049.0,-73.0,-2.45,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,M,豆粕,3004.0,2609,3050.0,-46.0,-1.53,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,M,豆粕,3000.0,2609,3049.0,-49.0,-1.63,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,M,豆粕,2990.0,2609,3066.0,-76.0,-2.54,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,M,豆粕,3010.0,2609,3067.0,-57.0,-1.89,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,M,豆粕,2996.0,2609,3061.0,-65.0,-2.17,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,M,豆粕,3018.0,2609,3129.0,-111.0,-3.68,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,M,豆粕,3050.0,2609,3148.0,-98.0,-3.21,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,M,豆粕,3070.0,2609,3146.0,-76.0,-2.48,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,M,豆粕,3108.0,2609,3175.0,-67.0,-2.16,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,M,豆粕,3090.0,2609,3225.0,-135.0,-4.37,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,SA,纯碱,1202.86,2609,1111.0,91.0,7.57,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,SA,纯碱,1195.71,2609,1096.0,99.0,8.28,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,SA,纯碱,1195.71,2609,1103.0,92.0,7.69,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,SA,纯碱,1191.43,2609,1086.0,105.0,8.81,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,SA,纯碱,1164.29,2609,1089.0,75.0,6.44,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,SA,纯碱,1164.29,2609,1103.0,61.0,5.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,SA,纯碱,1164.29,2609,1103.0,61.0,5.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,SA,纯碱,1161.43,2609,1101.0,60.0,5.17,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,SA,纯碱,1158.57,2609,1070.0,88.0,7.6,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,SA,纯碱,1158.57,2609,1080.0,78.0,6.73,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,SA,纯碱,1158.57,2609,1078.0,80.0,6.91,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,SA,纯碱,1160.0,2609,1084.0,76.0,6.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,SA,纯碱,1160.0,2609,1063.0,97.0,8.36,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,SA,纯碱,1155.71,2609,1064.0,91.0,7.87,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,SA,纯碱,1152.86,2609,1051.0,101.0,8.76,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,SA,纯碱,1152.86,2609,1034.0,118.0,10.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,SA,纯碱,1152.86,2609,1007.0,145.0,12.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,SA,纯碱,1152.86,2609,1006.0,146.0,12.66,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,SA,纯碱,1152.86,2609,1009.0,143.0,12.4,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,SA,纯碱,1152.86,2609,1013.0,139.0,12.06,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,SA,纯碱,1152.86,2609,1007.0,145.0,12.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,SA,纯碱,1152.86,2609,1004.0,148.0,12.84,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,SH,烧碱,670.0,2609,1951.0,142.0,6.78,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,SH,烧碱,670.0,2609,1928.0,165.0,7.88,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,SH,烧碱,669.0,2609,1926.0,164.0,7.84,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,SH,烧碱,669.0,2609,1891.0,199.0,9.52,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,SH,烧碱,667.0,2609,1871.0,213.0,10.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,SH,烧碱,663.0,2609,1885.0,186.0,8.98,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,SH,烧碱,658.0,2609,1886.0,170.0,8.27,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,SH,烧碱,652.0,2609,1911.0,126.0,6.18,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,SH,烧碱,646.0,2609,1882.0,136.0,6.74,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,SH,烧碱,643.0,2609,1933.0,76.0,3.78,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,SH,烧碱,643.0,2609,1941.0,68.0,3.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,SH,烧碱,643.0,2609,1939.0,70.0,3.48,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,SH,烧碱,643.0,2609,1914.0,95.0,4.73,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,SH,烧碱,643.0,2609,1949.0,60.0,2.99,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,SH,烧碱,643.0,2609,1908.0,101.0,5.03,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,SH,烧碱,643.0,2609,1906.0,103.0,5.13,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,SH,烧碱,643.0,2609,1858.0,151.0,7.51,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,SH,烧碱,643.0,2609,1912.0,97.0,4.83,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,SH,烧碱,643.0,2609,1889.0,120.0,5.97,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,SH,烧碱,643.0,2609,1875.0,134.0,6.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,SH,烧碱,643.0,2609,1877.0,132.0,6.57,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,SH,烧碱,643.0,2609,1861.0,148.0,7.37,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,SN,锡,386675.0,2608,385570.0,1105.0,0.29,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,SN,锡,380375.0,2608,387220.0,-6845.0,-1.8,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,SN,锡,388812.5,2608,393060.0,-4247.0,-1.09,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,SN,锡,387975.0,2608,396270.0,-8295.0,-2.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,SN,锡,391375.0,2608,389610.0,1765.0,0.45,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,SN,锡,395225.0,2608,393260.0,1965.0,0.5,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,SN,锡,399912.5,2608,402180.0,-2267.0,-0.57,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,SN,锡,412000.0,2608,410360.0,1640.0,0.4,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,SN,锡,409387.5,2608,409250.0,137.0,0.03,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,SN,锡,408912.5,2608,411580.0,-2667.0,-0.65,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,SN,锡,409887.5,2608,416230.0,-6342.0,-1.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,SN,锡,417087.5,2608,415680.0,1407.0,0.34,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,SN,锡,412475.0,2608,409700.0,2775.0,0.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,SN,锡,410575.0,2608,417520.0,-6945.0,-1.69,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,SN,锡,417387.5,2608,411620.0,5767.0,1.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,SN,锡,409125.0,2608,412650.0,-3525.0,-0.86,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,SN,锡,407237.5,2608,403970.0,3267.0,0.8,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,SN,锡,415312.5,2609,411550.0,3762.0,0.91,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,SN,锡,411600.0,2609,418150.0,-6550.0,-1.59,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,SN,锡,418600.0,2609,416970.0,1630.0,0.39,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,SN,锡,417387.5,2609,418740.0,-1352.0,-0.32,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,SN,锡,411687.5,2609,413940.0,-2252.0,-0.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
